angle_deg,distance_mm,quality,rotation
199.29,0.0,0,9
200.20,0.0,0,9
201.12,0.0,0,9
202.04,0.0,0,9
202.96,0.0,0,9
203.88,0.0,0,9
204.80,0.0,0,9
205.71,0.0,0,9
206.63,0.0,0,9
207.55,0.0,0,9
208.47,0.0,0,9
209.39,0.0,0,9
210.31,0.0,0,9
211.22,0.0,0,9
212.14,0.0,0,9
213.06,0.0,0,9
213.98,0.0,0,9
214.90,0.0,0,9
215.82,0.0,0,9
216.73,0.0,0,9
217.65,0.0,0,9
218.57,0.0,0,9
219.49,0.0,0,9
220.41,0.0,0,9
221.33,0.0,0,9
222.24,135.2,1,9
223.16,135.2,4,9
224.08,135.2,6,9
225.00,135.2,10,9
225.92,134.8,12,9
226.84,135.0,15,9
227.76,134.8,18,9
228.67,135.0,21,9
229.59,134.8,25,9
230.51,134.8,29,9
231.43,134.5,32,9
232.35,134.5,36,9
233.27,134.2,41,9
234.18,134.2,45,9
235.10,134.2,49,9
236.02,134.2,54,9
236.94,133.5,60,9
237.86,134.0,65,9
238.78,134.0,71,9
239.69,134.0,76,9
240.61,68.8,159,9
241.53,133.5,90,9
242.45,69.8,250,9
243.37,0.0,0,9
244.29,70.2,241,9
245.20,70.8,243,9
246.12,69.5,247,9
247.04,68.2,255,9
247.96,128.5,62,9
248.88,128.5,62,9
249.80,129.2,66,9
250.71,128.8,64,9
251.63,0.0,0,9
252.55,0.0,0,9
253.47,128.5,65,9
254.39,0.0,0,9
255.31,0.0,0,9
256.22,0.0,0,9
257.14,0.0,0,9
258.06,0.0,0,9
258.98,0.0,0,9
259.90,128.5,72,9
260.82,0.0,0,9
261.73,0.0,0,9
262.65,0.0,0,9
263.57,0.0,0,9
264.49,0.0,0,9
265.41,0.0,0,9
266.33,0.0,0,9
267.24,0.0,0,9
268.16,0.0,0,9
269.08,0.0,0,9
270.00,0.0,0,9
270.92,0.0,0,9
271.84,0.0,0,9
272.76,0.0,0,9
273.67,0.0,0,9
274.59,0.0,0,9
275.51,0.0,0,9
276.43,0.0,0,9
277.35,0.0,0,9
278.27,0.0,0,9
279.18,0.0,0,9
280.10,0.0,0,9
281.02,0.0,0,9
281.94,0.0,0,9
282.86,0.0,0,9
283.78,0.0,0,9
284.69,0.0,0,9
285.61,0.0,0,9
286.53,0.0,0,9
287.45,0.0,0,9
288.37,0.0,0,9
289.29,196.2,19,9
290.20,196.2,17,9
291.12,196.0,15,9
292.04,196.2,14,9
292.96,196.2,13,9
293.88,196.2,11,9
294.80,192.2,16,9
295.71,0.0,0,9
296.63,0.0,0,9
297.55,0.0,0,9
298.47,0.0,0,9
299.39,0.0,0,9
300.31,0.0,0,9
301.22,0.0,0,9
302.14,0.0,0,9
303.06,0.0,0,9
303.98,704.2,249,9
304.90,704.5,222,9
305.82,704.5,181,9
306.73,704.5,170,9
307.65,704.5,154,9
308.57,704.5,141,9
309.49,704.5,122,9
310.41,704.8,89,9
311.33,704.5,75,9
312.24,704.5,60,9
313.16,704.5,44,9
314.08,704.5,30,9
315.00,704.8,20,9
315.92,896.2,49,9
316.84,896.2,64,9
317.76,896.5,92,9
318.67,896.5,122,9
319.59,896.5,151,9
320.51,896.2,169,9
321.43,896.5,194,9
322.35,896.5,202,9
323.27,896.2,212,9
324.18,896.0,155,9
325.10,896.0,255,9
326.02,896.2,191,9
326.94,960.0,81,9
327.86,960.5,22,9
328.78,960.2,144,9
329.69,960.0,130,9
330.61,960.0,153,9
331.53,960.2,228,9
332.45,960.2,214,9
333.37,1024.0,56,9
334.29,1024.0,85,9
335.20,1024.2,76,9
336.12,1024.0,167,9
337.04,1024.2,175,9
337.96,1088.0,10,9
338.88,1088.0,42,9
339.80,1088.0,97,9
340.71,1152.2,41,9
341.63,1152.2,128,9
342.55,1152.2,219,9
343.47,1216.2,53,9
344.39,1216.2,114,9
345.31,5.2,227,9
346.22,0.0,0,9
347.14,0.0,0,9
348.06,0.0,0,9
348.98,13.5,218,9
349.90,0.0,0,9
350.82,12.5,213,9
351.73,0.0,0,9
352.65,0.0,0,9
353.57,0.0,0,9
354.49,0.0,0,9
355.41,0.0,0,9
356.33,0.0,0,9
357.24,4.5,200,9
358.16,2.5,200,9
359.08,0.0,0,9
0.00,0.0,0,10
0.90,0.0,0,10
1.80,0.0,0,10
2.70,0.0,0,10
3.60,0.0,0,10
4.50,6.8,183,10
5.40,7.5,182,10
6.30,4.5,185,10
7.20,0.0,0,10
8.10,0.0,0,10
9.00,0.0,0,10
9.90,0.0,0,10
10.80,0.0,0,10
11.70,0.0,0,10
12.60,0.0,0,10
13.50,0.0,0,10
14.40,0.0,0,10
15.30,0.0,0,10
16.20,0.0,0,10
17.10,11.8,130,10
18.00,0.0,0,10
18.90,0.0,0,10
19.80,14.8,122,10
20.70,15.5,121,10
21.60,0.0,0,10
22.50,0.0,0,10
23.40,0.0,0,10
24.30,0.0,0,10
25.20,0.0,0,10
26.10,0.0,0,10
27.00,17.8,119,10
27.90,0.0,0,10
28.80,0.0,0,10
29.70,0.0,0,10
30.60,9.5,122,10
31.50,0.0,0,10
32.40,0.0,0,10
33.30,0.0,0,10
34.20,0.0,0,10
35.10,0.0,0,10
36.00,0.0,0,10
36.90,0.0,0,10
37.80,0.0,0,10
38.70,0.0,0,10
39.60,0.0,0,10
40.50,0.0,0,10
41.40,0.0,0,10
42.30,0.0,0,10
43.20,0.0,0,10
44.10,67.2,26,10
45.00,68.8,24,10
45.90,0.0,0,10
46.80,0.0,0,10
47.70,67.0,26,10
48.60,0.0,0,10
49.50,0.0,0,10
50.40,0.0,0,10
51.30,0.0,0,10
52.20,0.0,0,10
53.10,67.2,36,10
54.00,0.0,0,10
54.90,67.0,40,10
55.80,0.0,0,10
56.70,68.8,41,10
57.60,0.0,0,10
58.50,68.5,44,10
59.40,0.0,0,10
60.30,0.0,0,10
61.20,68.0,46,10
62.10,0.0,0,10
63.00,0.0,0,10
63.90,0.0,0,10
64.80,0.0,0,10
65.70,3.0,233,10
66.60,0.0,0,10
67.50,0.0,0,10
68.40,0.0,0,10
69.30,3.0,225,10
70.20,3.0,224,10
71.10,0.0,0,10
72.00,0.0,0,10
72.90,0.0,0,10
73.80,0.0,0,10
74.70,0.0,0,10
75.60,3.8,216,10
76.50,0.0,0,10
77.40,0.0,0,10
78.30,3.5,213,10
79.20,3.8,211,10
80.10,0.0,0,10
81.00,0.0,0,10
81.90,0.0,0,10
82.80,3.8,207,10
83.70,0.0,0,10
84.60,3.8,206,10
85.50,0.0,0,10
86.40,0.0,0,10
87.30,0.0,0,10
88.20,4.2,204,10
89.10,0.0,0,10
90.00,0.0,0,10
90.90,4.0,203,10
91.80,0.0,0,10
92.70,0.0,0,10
93.60,0.0,0,10
94.50,0.0,0,10
95.40,0.0,0,10
96.30,0.0,0,10
97.20,4.5,203,10
98.10,3.5,203,10
99.00,0.0,0,10
99.90,0.0,0,10
100.80,0.0,0,10
101.70,0.0,0,10
102.60,0.0,0,10
103.50,4.2,205,10
104.40,3.8,205,10
105.30,0.0,0,10
106.20,3.5,206,10
107.10,0.0,0,10
108.00,0.0,0,10
108.90,3.8,207,10
109.80,0.0,0,10
110.70,0.0,0,10
111.60,0.0,0,10
112.50,0.0,0,10
113.40,0.0,0,10
114.30,0.0,0,10
115.20,0.0,0,10
116.10,0.0,0,10
117.00,0.0,0,10
117.90,0.0,0,10
118.80,0.0,0,10
119.70,0.0,0,10
120.60,0.0,0,10
121.50,0.0,0,10
122.40,3.5,226,10
123.30,3.0,227,10
124.20,0.0,0,10
125.10,0.0,0,10
126.00,0.0,0,10
126.90,0.0,0,10
127.80,0.0,0,10
128.70,0.0,0,10
129.60,3.2,241,10
130.50,0.0,0,10
131.40,0.0,0,10
132.30,0.0,0,10
133.20,0.0,0,10
134.10,0.0,0,10
135.00,66.8,1,10
135.90,0.0,0,10
136.80,0.0,0,10
137.70,0.0,0,10
138.60,0.0,0,10
139.50,66.2,17,10
140.40,0.0,0,10
141.30,16.2,178,10
142.20,17.2,174,10
143.10,21.5,173,10
144.00,0.0,0,10
144.90,0.0,0,10
145.80,0.0,0,10
146.70,0.0,0,10
147.60,0.0,0,10
148.50,4.8,158,10
149.40,0.0,0,10
150.30,0.0,0,10
151.20,0.0,0,10
152.10,0.0,0,10
153.00,0.0,0,10
153.90,0.0,0,10
154.80,0.0,0,10
155.70,0.0,0,10
156.60,0.0,0,10
157.50,0.0,0,10
158.40,0.0,0,10
159.30,0.0,0,10
160.20,0.0,0,10
161.10,0.0,0,10
162.00,0.0,0,10
162.90,0.0,0,10
163.80,0.0,0,10
164.70,0.0,0,10
165.60,32.2,96,10
166.50,0.0,0,10
167.40,8.5,238,10
168.30,0.0,0,10
169.20,0.0,0,10
170.10,0.0,0,10
171.00,0.0,0,10
171.90,0.0,0,10
172.80,0.0,0,10
173.70,0.0,0,10
174.60,0.0,0,10
175.50,0.0,0,10
176.40,0.0,0,10
177.30,0.0,0,10
178.20,0.0,0,10
179.10,0.0,0,10
180.00,0.0,0,10
180.90,0.0,0,10
181.80,0.0,0,10
182.70,0.0,0,10
183.60,0.0,0,10
184.50,0.0,0,10
185.40,0.0,0,10
186.30,0.0,0,10
187.20,0.0,0,10
188.10,0.0,0,10
189.00,0.0,0,10
189.90,0.0,0,10
190.80,0.0,0,10
191.70,0.0,0,10
192.60,0.0,0,10
193.50,0.0,0,10
194.40,0.0,0,10
195.30,0.0,0,10
196.20,0.0,0,10
197.10,0.0,0,10
198.00,0.0,0,10
198.90,0.0,0,10
199.80,0.0,0,10
200.70,0.0,0,10
201.60,0.0,0,10
202.50,0.0,0,10
203.40,0.0,0,10
204.30,0.0,0,10
205.20,0.0,0,10
206.10,0.0,0,10
207.00,0.0,0,10
207.90,0.0,0,10
208.80,0.0,0,10
209.70,0.0,0,10
210.60,0.0,0,10
211.50,0.0,0,10
212.40,0.0,0,10
213.30,0.0,0,10
214.20,0.0,0,10
215.10,0.0,0,10
216.00,0.0,0,10
216.90,0.0,0,10
217.80,0.0,0,10
218.70,0.0,0,10
219.60,0.0,0,10
220.50,0.0,0,10
221.40,135.2,2,10
222.30,135.2,4,10
223.20,135.2,6,10
224.10,135.0,10,10
225.00,134.8,12,10
225.90,135.0,15,10
226.80,134.8,19,10
227.70,135.0,21,10
228.60,135.0,24,10
229.50,134.8,28,10
230.40,134.8,32,10
231.30,134.5,36,10
232.20,134.2,41,10
233.10,134.2,45,10
234.00,134.2,48,10
234.90,134.2,53,10
235.80,133.8,59,10
236.70,134.0,64,10
237.60,133.8,69,10
238.50,133.8,73,10
239.40,133.8,81,10
240.30,133.2,85,10
241.20,68.8,253,10
242.10,67.5,250,10
243.00,67.0,246,10
243.90,71.2,242,10
244.80,70.2,245,10
245.70,69.8,251,10
246.60,0.0,0,10
247.50,0.0,0,10
248.40,129.0,63,10
249.30,128.8,64,10
250.20,128.8,63,10
251.10,128.5,65,10
252.00,0.0,0,10
252.90,0.0,0,10
253.80,0.0,0,10
254.70,0.0,0,10
255.60,0.0,0,10
256.50,0.0,0,10
257.40,0.0,0,10
258.30,0.0,0,10
259.20,129.0,73,10
260.10,0.0,0,10
261.00,0.0,0,10
261.90,0.0,0,10
262.80,0.0,0,10
263.70,0.0,0,10
264.60,0.0,0,10
265.50,0.0,0,10
266.40,0.0,0,10
267.30,0.0,0,10
268.20,0.0,0,10
269.10,0.0,0,10
270.00,0.0,0,10
270.90,0.0,0,10
271.80,0.0,0,10
272.70,0.0,0,10
273.60,0.0,0,10
274.50,0.0,0,10
275.40,0.0,0,10
276.30,0.0,0,10
277.20,0.0,0,10
278.10,0.0,0,10
279.00,0.0,0,10
279.90,0.0,0,10
280.80,0.0,0,10
281.70,0.0,0,10
282.60,0.0,0,10
283.50,0.0,0,10
284.40,0.0,0,10
285.30,0.0,0,10
286.20,0.0,0,10
287.10,0.0,0,10
288.00,196.2,19,10
288.90,196.5,17,10
289.80,196.0,15,10
290.70,196.2,13,10
291.60,196.2,12,10
292.50,196.2,12,10
293.40,192.2,9,10
294.30,0.0,0,10
295.20,0.0,0,10
296.10,0.0,0,10
297.00,0.0,0,10
297.90,0.0,0,10
298.80,0.0,0,10
299.70,0.0,0,10
300.60,0.0,0,10
301.50,0.0,0,10
302.40,0.0,0,10
303.30,704.5,230,10
304.20,704.5,196,10
305.10,704.5,173,10
306.00,704.8,162,10
306.90,704.5,146,10
307.80,704.5,128,10
308.70,704.5,98,10
309.60,704.8,77,10
310.50,704.5,63,10
311.40,704.5,48,10
312.30,704.8,33,10
313.20,704.2,25,10
314.10,896.0,61,10
315.00,896.2,67,10
315.90,896.5,82,10
316.80,896.5,109,10
317.70,896.5,140,10
318.60,896.5,170,10
319.50,896.5,191,10
320.40,896.5,199,10
321.30,896.5,221,10
322.20,896.2,136,10
323.10,896.0,253,10
324.00,896.0,201,10
324.90,896.0,249,10
325.80,960.0,55,10
326.70,960.0,65,10
327.60,960.0,160,10
328.50,960.2,121,10
329.40,960.0,173,10
330.30,960.2,228,10
331.20,960.2,214,10
332.10,1024.2,66,10
333.00,1024.0,91,10
333.90,1024.0,77,10
334.80,1024.0,222,10
335.70,1024.2,174,10
336.60,1088.0,30,10
337.50,1088.0,50,10
338.40,1088.0,107,10
339.30,1152.2,50,10
340.20,1152.2,135,10
341.10,1152.2,231,10
342.00,1216.2,52,10
342.90,1216.2,136,10
343.80,6.2,225,10
344.70,3.0,225,10
345.60,0.0,0,10
346.50,11.5,216,10
347.40,12.8,217,10
348.30,0.0,0,10
349.20,9.8,214,10
350.10,0.0,0,10
351.00,5.5,205,10
351.90,0.0,0,10
352.80,0.0,0,10
353.70,0.0,0,10
354.60,0.0,0,10
355.50,3.0,199,10
356.40,0.0,0,10
357.30,0.0,0,10
358.20,0.0,0,10
359.10,9.5,194,10
0.00,0.0,0,11
0.90,0.0,0,11
1.80,5.0,188,11
2.70,0.0,0,11
3.60,0.0,0,11
4.50,0.0,0,11
5.40,5.5,190,11
6.30,0.0,0,11
7.20,0.0,0,11
8.10,0.0,0,11
9.00,0.0,0,11
9.90,0.0,0,11
10.80,18.8,127,11
11.70,0.0,0,11
12.60,0.0,0,11
13.50,0.0,0,11
14.40,0.0,0,11
15.30,0.0,0,11
16.20,13.2,131,11
17.10,0.0,0,11
18.00,0.0,0,11
18.90,0.0,0,11
19.80,0.0,0,11
20.70,0.0,0,11
21.60,18.0,119,11
22.50,0.0,0,11
23.40,0.0,0,11
24.30,0.0,0,11
25.20,0.0,0,11
26.10,0.0,0,11
27.00,0.0,0,11
27.90,0.0,0,11
28.80,0.0,0,11
29.70,9.5,123,11
30.60,0.0,0,11
31.50,0.0,0,11
32.40,7.2,127,11
33.30,0.0,0,11
34.20,0.0,0,11
35.10,0.0,0,11
36.00,0.0,0,11
36.90,0.0,0,11
37.80,0.0,0,11
38.70,0.0,0,11
39.60,0.0,0,11
40.50,0.0,0,11
41.40,0.0,0,11
42.30,67.2,27,11
43.20,0.0,0,11
44.10,0.0,0,11
45.00,0.0,0,11
45.90,0.0,0,11
46.80,0.0,0,11
47.70,0.0,0,11
48.60,68.2,30,11
49.50,67.0,32,11
50.40,0.0,0,11
51.30,68.2,35,11
52.20,0.0,0,11
53.10,0.0,0,11
54.00,0.0,0,11
54.90,0.0,0,11
55.80,0.0,0,11
56.70,0.0,0,11
57.60,0.0,0,11
58.50,67.8,43,11
59.40,0.0,0,11
60.30,67.5,45,11
61.20,0.0,0,11
62.10,2.8,238,11
63.00,0.0,0,11
63.90,0.0,0,11
64.80,0.0,0,11
65.70,0.0,0,11
66.60,0.0,0,11
67.50,0.0,0,11
68.40,0.0,0,11
69.30,0.0,0,11
70.20,0.0,0,11
71.10,0.0,0,11
72.00,0.0,0,11
72.90,0.0,0,11
73.80,0.0,0,11
74.70,0.0,0,11
75.60,0.0,0,11
76.50,3.8,213,11
77.40,4.5,212,11
78.30,3.5,211,11
79.20,3.2,210,11
80.10,0.0,0,11
81.00,0.0,0,11
81.90,4.0,207,11
82.80,3.8,206,11
83.70,0.0,0,11
84.60,0.0,0,11
85.50,0.0,0,11
86.40,0.0,0,11
87.30,0.0,0,11
88.20,0.0,0,11
89.10,0.0,0,11
90.00,0.0,0,11
90.90,0.0,0,11
91.80,0.0,0,11
92.70,0.0,0,11
93.60,0.0,0,11
94.50,4.2,202,11
95.40,0.0,0,11
96.30,0.0,0,11
97.20,0.0,0,11
98.10,0.0,0,11
99.00,4.2,202,11
99.90,0.0,0,11
100.80,0.0,0,11
101.70,4.5,204,11
102.60,0.0,0,11
103.50,0.0,0,11
104.40,0.0,0,11
105.30,0.0,0,11
106.20,0.0,0,11
107.10,4.0,207,11
108.00,3.8,208,11
108.90,0.0,0,11
109.80,0.0,0,11
110.70,4.0,210,11
111.60,3.5,212,11
112.50,0.0,0,11
113.40,0.0,0,11
114.30,0.0,0,11
115.20,0.0,0,11
116.10,3.8,217,11
117.00,4.2,218,11
117.90,0.0,0,11
118.80,3.5,221,11
119.70,3.0,222,11
120.60,0.0,0,11
121.50,0.0,0,11
122.40,0.0,0,11
123.30,0.0,0,11
124.20,2.8,231,11
125.10,0.0,0,11
126.00,0.0,0,11
126.90,0.0,0,11
127.80,2.8,239,11
128.70,0.0,0,11
129.60,3.2,244,11
130.50,0.0,0,11
131.40,0.0,0,11
132.30,0.0,0,11
133.20,2.8,255,11
134.10,0.0,0,11
135.00,66.5,6,11
135.90,0.0,0,11
136.80,0.0,0,11
137.70,0.0,0,11
138.60,0.0,0,11
139.50,0.0,0,11
140.40,18.5,176,11
141.30,21.0,173,11
142.20,0.0,0,11
143.10,0.0,0,11
144.00,0.0,0,11
144.90,0.0,0,11
145.80,0.0,0,11
146.70,0.0,0,11
147.60,0.0,0,11
148.50,0.0,0,11
149.40,0.0,0,11
150.30,0.0,0,11
151.20,0.0,0,11
152.10,0.0,0,11
153.00,0.0,0,11
153.90,0.0,0,11
154.80,0.0,0,11
155.70,0.0,0,11
156.60,0.0,0,11
157.50,0.0,0,11
158.40,0.0,0,11
159.30,0.0,0,11
160.20,0.0,0,11
161.10,0.0,0,11
162.00,0.0,0,11
162.90,0.0,0,11
163.80,29.2,95,11
164.70,0.0,0,11
165.60,0.0,0,11
166.50,0.0,0,11
167.40,0.0,0,11
168.30,0.0,0,11
169.20,0.0,0,11
170.10,0.0,0,11
171.00,0.0,0,11
171.90,0.0,0,11
172.80,0.0,0,11
173.70,0.0,0,11
174.60,0.0,0,11
175.50,0.0,0,11
176.40,0.0,0,11
177.30,0.0,0,11
178.20,0.0,0,11
179.10,0.0,0,11
180.00,0.0,0,11
180.90,0.0,0,11
181.80,0.0,0,11
182.70,0.0,0,11
183.60,0.0,0,11
184.50,0.0,0,11
185.40,0.0,0,11
186.30,0.0,0,11
187.20,0.0,0,11
188.10,0.0,0,11
189.00,0.0,0,11
189.90,0.0,0,11
190.80,0.0,0,11
191.70,0.0,0,11
192.60,0.0,0,11
193.50,0.0,0,11
194.40,0.0,0,11
195.30,0.0,0,11
196.20,0.0,0,11
197.10,0.0,0,11
198.00,0.0,0,11
198.90,0.0,0,11
199.80,0.0,0,11
200.70,0.0,0,11
201.60,0.0,0,11
202.50,0.0,0,11
203.40,0.0,0,11
204.30,0.0,0,11
205.20,0.0,0,11
206.10,0.0,0,11
207.00,0.0,0,11
207.90,0.0,0,11
208.80,0.0,0,11
209.70,0.0,0,11
210.60,0.0,0,11
211.50,0.0,0,11
212.40,0.0,0,11
213.30,0.0,0,11
214.20,0.0,0,11
215.10,0.0,0,11
216.00,0.0,0,11
216.90,0.0,0,11
217.80,0.0,0,11
218.70,135.0,1,11
219.60,135.2,4,11
220.50,135.0,6,11
221.40,135.2,9,11
222.30,134.8,12,11
223.20,134.8,15,11
224.10,134.8,18,11
225.00,135.0,21,11
225.90,135.0,24,11
226.80,134.8,28,11
227.70,134.8,31,11
228.60,134.5,36,11
229.50,134.5,40,11
230.40,134.2,45,11
231.30,134.2,48,11
232.20,134.2,53,11
233.10,134.0,59,11
234.00,134.2,64,11
234.90,133.8,69,11
235.80,133.8,74,11
236.70,133.5,83,11
237.60,133.8,86,11
238.50,69.0,253,11
239.40,67.0,250,11
240.30,66.2,245,11
241.20,71.2,243,11
242.10,70.2,245,11
243.00,69.8,251,11
243.90,0.0,0,11
244.80,0.0,0,11
245.70,0.0,0,11
246.60,128.8,65,11
247.50,128.8,65,11
248.40,0.0,0,11
249.30,0.0,0,11
250.20,0.0,0,11
251.10,0.0,0,11
252.00,0.0,0,11
252.90,0.0,0,11
253.80,0.0,0,11
254.70,0.0,0,11
255.60,0.0,0,11
256.50,129.2,74,11
257.40,0.0,0,11
258.30,0.0,0,11
259.20,0.0,0,11
260.10,0.0,0,11
261.00,0.0,0,11
261.90,0.0,0,11
262.80,0.0,0,11
263.70,0.0,0,11
264.60,0.0,0,11
265.50,0.0,0,11
266.40,0.0,0,11
267.30,0.0,0,11
268.20,0.0,0,11
269.10,0.0,0,11
270.00,0.0,0,11
270.90,0.0,0,11
271.80,0.0,0,11
272.70,0.0,0,11
273.60,0.0,0,11
274.50,0.0,0,11
275.40,0.0,0,11
276.30,0.0,0,11
277.20,0.0,0,11
278.10,0.0,0,11
279.00,0.0,0,11
279.90,0.0,0,11
280.80,0.0,0,11
281.70,0.0,0,11
282.60,0.0,0,11
283.50,0.0,0,11
284.40,0.0,0,11
285.30,196.2,18,11
286.20,196.2,17,11
287.10,196.0,15,11
288.00,196.2,14,11
288.90,196.2,12,11
289.80,196.0,13,11
290.70,192.2,22,11
291.60,0.0,0,11
292.50,0.0,0,11
293.40,0.0,0,11
294.30,0.0,0,11
295.20,0.0,0,11
296.10,0.0,0,11
297.00,0.0,0,11
297.90,0.0,0,11
298.80,0.0,0,11
299.70,704.0,247,11
300.60,704.5,222,11
301.50,704.5,188,11
302.40,704.5,170,11
303.30,704.8,165,11
304.20,704.5,141,11
305.10,704.5,125,11
306.00,704.8,95,11
306.90,704.5,77,11
307.80,704.5,64,11
308.70,704.5,47,11
309.60,704.8,36,11
310.50,704.5,27,11
311.40,896.2,48,11
312.30,896.2,65,11
313.20,896.5,81,11
314.10,896.5,118,11
315.00,896.5,139,11
315.90,896.5,176,11
316.80,896.5,195,11
317.70,896.5,202,11
318.60,896.5,220,11
319.50,896.0,141,11
320.40,960.2,0,11
321.30,896.0,184,11
322.20,960.2,79,11
323.10,960.0,34,11
324.00,960.0,142,11
324.90,960.0,140,11
325.80,960.0,130,11
326.70,960.0,211,11
327.60,960.0,218,11
328.50,1024.0,11,11
329.40,1024.2,74,11
330.30,1024.0,132,11
331.20,1024.2,91,11
332.10,1024.0,182,11
333.00,1024.0,208,11
333.90,1088.2,21,11
334.80,1088.0,89,11
335.70,1088.0,130,11
336.60,1152.2,72,11
337.50,1152.2,180,11
338.40,1216.2,11,11
339.30,1216.2,83,11
340.20,0.0,0,11
341.10,0.0,0,11
342.00,0.0,0,11
342.90,0.0,0,11
343.80,15.5,218,11
344.70,8.5,215,11
345.60,8.8,211,11
346.50,0.0,0,11
347.40,0.0,0,11
348.30,7.2,204,11
349.20,0.0,0,11
350.10,0.0,0,11
351.00,0.0,0,11
351.90,0.0,0,11
352.80,0.0,0,11
353.70,0.0,0,11
354.60,0.0,0,11
355.50,7.2,192,11
356.40,9.5,192,11
357.30,11.0,191,11
358.20,0.0,0,11
359.10,0.0,0,11
0.00,0.0,0,12
0.92,0.0,0,12
1.84,0.0,0,12
2.76,0.0,0,12
3.67,7.5,143,12
4.59,0.0,0,12
5.51,0.0,0,12
6.43,0.0,0,12
7.35,0.0,0,12
8.27,0.0,0,12
9.18,0.0,0,12
10.10,0.0,0,12
11.02,15.2,128,12
11.94,0.0,0,12
12.86,0.0,0,12
13.78,0.0,0,12
14.69,0.0,0,12
15.61,0.0,0,12
16.53,0.0,0,12
17.45,0.0,0,12
18.37,0.0,0,12
19.29,0.0,0,12
20.20,18.0,118,12
21.12,19.2,118,12
22.04,0.0,0,12
22.96,16.5,119,12
23.88,0.0,0,12
24.80,0.0,0,12
25.71,0.0,0,12
26.63,0.0,0,12
27.55,0.0,0,12
28.47,0.0,0,12
29.39,0.0,0,12
30.31,0.0,0,12
31.22,0.0,0,12
32.14,0.0,0,12
33.06,0.0,0,12
33.98,0.0,0,12
34.90,0.0,0,12
35.82,0.0,0,12
36.73,0.0,0,12
37.65,0.0,0,12
38.57,0.0,0,12
39.49,0.0,0,12
40.41,0.0,0,12
41.33,0.0,0,12
42.24,0.0,0,12
43.16,67.2,26,12
44.08,0.0,0,12
45.00,0.0,0,12
45.92,0.0,0,12
46.84,0.0,0,12
47.76,67.5,31,12
48.67,0.0,0,12
49.59,0.0,0,12
50.51,0.0,0,12
51.43,0.0,0,12
52.35,0.0,0,12
53.27,68.8,40,12
54.18,0.0,0,12
55.10,68.2,42,12
56.02,0.0,0,12
56.94,0.0,0,12
57.86,0.0,0,12
58.78,0.0,0,12
59.69,0.0,0,12
60.61,0.0,0,12
61.53,0.0,0,12
62.45,3.2,233,12
63.37,0.0,0,12
64.29,0.0,0,12
65.20,0.0,0,12
66.12,0.0,0,12
67.04,0.0,0,12
67.96,0.0,0,12
68.88,3.0,221,12
69.80,0.0,0,12
70.71,0.0,0,12
71.63,0.0,0,12
72.55,0.0,0,12
73.47,0.0,0,12
74.39,0.0,0,12
75.31,0.0,0,12
76.22,0.0,0,12
77.14,0.0,0,12
78.06,0.0,0,12
78.98,4.0,208,12
79.90,0.0,0,12
80.82,4.0,206,12
81.73,0.0,0,12
82.65,0.0,0,12
83.57,0.0,0,12
84.49,3.5,205,12
85.41,0.0,0,12
86.33,0.0,0,12
87.24,0.0,0,12
88.16,3.8,203,12
89.08,0.0,0,12
90.00,0.0,0,12
90.92,0.0,0,12
91.84,4.5,202,12
92.76,0.0,0,12
93.67,3.8,203,12
94.59,3.8,202,12
95.51,0.0,0,12
96.43,0.0,0,12
97.35,0.0,0,12
98.27,4.5,202,12
99.18,4.2,203,12
100.10,0.0,0,12
101.02,0.0,0,12
101.94,3.8,204,12
102.86,0.0,0,12
103.78,4.0,206,12
104.69,0.0,0,12
105.61,0.0,0,12
106.53,0.0,0,12
107.45,0.0,0,12
108.37,4.0,210,12
109.29,0.0,0,12
110.20,0.0,0,12
111.12,4.5,211,12
112.04,0.0,0,12
112.96,0.0,0,12
113.88,4.0,215,12
114.80,0.0,0,12
115.71,0.0,0,12
116.63,3.2,219,12
117.55,0.0,0,12
118.47,3.2,222,12
119.39,0.0,0,12
120.31,0.0,0,12
121.22,3.5,226,12
122.14,3.2,228,12
123.06,0.0,0,12
123.98,3.0,232,12
124.90,0.0,0,12
125.82,3.2,236,12
126.73,0.0,0,12
127.65,0.0,0,12
128.57,0.0,0,12
129.49,0.0,0,12
130.41,0.0,0,12
131.33,2.8,250,12
132.24,0.0,0,12
133.16,2.8,255,12
134.08,0.0,0,12
135.00,66.5,5,12
135.92,0.0,0,12
136.84,0.0,0,12
137.76,0.0,0,12
138.67,66.2,20,12
139.59,11.2,179,12
140.51,17.2,176,12
141.43,19.5,173,12
142.35,0.0,0,12
143.27,0.0,0,12
144.18,0.0,0,12
145.10,0.0,0,12
146.02,0.0,0,12
146.94,0.0,0,12
147.86,0.0,0,12
148.78,0.0,0,12
149.69,0.0,0,12
150.61,0.0,0,12
151.53,0.0,0,12
152.45,0.0,0,12
153.37,0.0,0,12
154.29,0.0,0,12
155.20,3.2,144,12
156.12,0.0,0,12
157.04,0.0,0,12
157.96,0.0,0,12
158.88,0.0,0,12
159.80,0.0,0,12
160.71,0.0,0,12
161.63,0.0,0,12
162.55,0.0,0,12
163.47,0.0,0,12
164.39,28.8,95,12
165.31,0.0,0,12
166.22,0.0,0,12
167.14,0.0,0,12
168.06,0.0,0,12
168.98,0.0,0,12
169.90,0.0,0,12
